order_id,order_date,customer_id,state,category,sub_category,product_id,price_per_unit,quantity,sale,seller_id
2683,12/23/2022,CS147,Chhattisgarh,Office Supplies,Storage,P848,15.42,1,15.42,2
2684,3/21/2020,CS138,Meghalaya,Office Supplies,Binders,P1130,5.38,8,43.04,2
2685,4/23/2023,CS143,Nagaland,Furniture,Chairs,P1396,110.98,3,332.94,2
2686,12/11/2020,CS212,Punjab,Technology,Phones,P524,323.96,3,971.88,2
2687,11/18/2022,CS195,Maharashtra,Office Supplies,Paper,P1397,4.78,9,43.06,2
2688,5/5/2023,CS136,Assam,Office Supplies,Labels,P199,2.95,2,5.9,2
2689,7/25/2022,CS142,Karnataka,Furniture,Furnishings,P401,155.44,4,621.76,2
2690,6/11/2023,CS233,Rajasthan,Office Supplies,Paper,P424,5.18,3,15.55,2
2691,10/19/2023,CS140,West Bengal,Furniture,Bookcases,P1398,80.49,6,482.94,2
2692,2/3/2021,CS140,Himachal Pradesh,Office Supplies,Binders,P543,59.78,2,119.56,2
2693,9/13/2023,CS234,Himachal Pradesh,Office Supplies,Art,P1399,28.15,5,140.75,2
2694,11/9/2022,CS151,Uttarakhand,Furniture,Furnishings,P1056,20.1,1,20.1,2
2695,2/10/2023,CS124,Jharkhand,Office Supplies,Paper,P1400,6.24,4,24.96,2
2696,2/16/2023,CS108,Tamil Nadu,Furniture,Chairs,P216,117.88,1,117.88,2
2697,8/8/2021,CS207,Bihar,Technology,Phones,P198,134.99,2,269.98,2
2698,5/19/2023,CS103,Kerala,Office Supplies,Appliances,P104,8.2,4,32.78,2
2699,2/24/2020,CS170,Goa,Furniture,Chairs,P1284,204.21,2,408.42,2
2700,1/10/2024,CS159,Assam,Furniture,Chairs,P944,63.69,6,382.12,2
2701,6/29/2022,CS133,Assam,Office Supplies,Storage,P1188,13.72,5,68.6,2
2702,6/7/2021,CS125,Kerala,Office Supplies,Storage,P987,145.17,3,435.5,2
2703,8/9/2021,CS158,Goa,Office Supplies,Paper,P664,5.59,2,11.17,2
2704,7/16/2020,CS181,Tripura,Office Supplies,Paper,P372,3.98,3,11.95,2
2705,1/3/2021,CS183,Gujarat,Office Supplies,Paper,P187,5.18,3,15.55,2
2706,2/9/2024,CS140,Gujarat,Office Supplies,Paper,P267,6.48,3,19.44,2
2707,8/5/2023,CS225,Manipur,Technology,Phones,P447,74.24,1,74.24,2
2708,8/26/2023,CS196,Uttar Pradesh,Furniture,Furnishings,P409,15.98,10,159.84,2
2709,6/9/2020,CS103,Jharkhand,Office Supplies,Binders,P97,1.45,2,2.89,2
2710,12/9/2021,CS215,Bihar,Office Supplies,Paper,P1358,4.7,2,9.39,2
2711,5/10/2021,CS140,Mizoram,Furniture,Chairs,P1401,70.98,1,70.98,2
2712,4/21/2022,CS165,Tamil Nadu,Office Supplies,Labels,P494,98.31,3,294.93,2
2713,2/12/2020,CS229,Haryana,Furniture,Furnishings,P1402,84.23,2,168.46,2
2714,8/5/2020,CS108,Manipur,Office Supplies,Paper,P1403,3.36,2,6.72,2
2715,2/9/2020,CS202,Andhra Pradesh,Furniture,Furnishings,P1404,31.43,9,282.89,2
2716,2/13/2020,CS109,Odisha,Technology,Phones,P1405,274.99,4,1099.96,2
2717,7/31/2022,CS117,Mizoram,Office Supplies,Art,P1406,5.16,3,15.48,2
2718,12/14/2022,CS192,Haryana,Office Supplies,Binders,P497,11.43,2,22.85,2
2719,7/6/2020,CS114,Tamil Nadu,Furniture,Furnishings,P1149,2.47,2,4.93,2
2720,9/22/2022,CS216,Haryana,Office Supplies,Binders,P97,1.45,5,7.23,2
2721,9/1/2023,CS112,Punjab,Office Supplies,Binders,P1407,3.8,5,19,2
2722,2/4/2024,CS156,Punjab,Technology,Accessories,P1066,11.6,3,34.8,2
2723,4/2/2022,CS221,Odisha,Office Supplies,Storage,P91,12.99,3,38.98,2
2724,9/10/2022,CS172,Telangana,Furniture,Furnishings,P1149,2.47,2,4.93,2
2725,9/10/2020,CS111,Andhra Pradesh,Office Supplies,Labels,P2,3.93,3,11.78,2
2726,3/8/2020,CS107,Arunachal Pradesh,Furniture,Furnishings,P336,6.98,2,13.96,2
2727,1/27/2023,CS158,Kerala,Furniture,Furnishings,P20,51.94,3,155.82,2
2728,9/13/2020,CS140,Uttar Pradesh,Technology,Phones,P1049,24.99,5,124.95,2
2729,2/10/2021,CS107,Uttarakhand,Office Supplies,Storage,P1408,120.33,5,601.65,2
2730,11/1/2022,CS122,Gujarat,Furniture,Bookcases,P1409,150.98,2,301.96,2
2731,10/14/2023,CS130,Maharashtra,Furniture,Chairs,P1319,56.78,3,170.35,2
2732,4/3/2022,CS229,Nagaland,Office Supplies,Art,P183,2.78,4,11.12,2
2733,4/24/2023,CS140,Gujarat,Office Supplies,Paper,P255,4.22,5,21.12,2
2734,10/20/2021,CS234,Assam,Office Supplies,Paper,P1072,3.29,2,6.58,2
2735,3/6/2020,CS215,Sikkim,Office Supplies,Binders,P210,40.98,3,122.94,2
2736,5/8/2023,CS230,Jharkhand,Office Supplies,Art,P320,1.72,3,5.16,2
2737,12/6/2022,CS178,Maharashtra,Office Supplies,Fasteners,P962,3.95,4,15.8,2
2738,10/2/2021,CS151,Odisha,Technology,Machines,P1410,154.99,3,464.97,2
2739,5/19/2020,CS150,Tamil Nadu,Furniture,Furnishings,P51,90.98,2,181.96,2
2740,9/12/2021,CS204,Tripura,Office Supplies,Labels,P1411,4.13,3,12.39,2
2741,12/20/2022,CS130,Bihar,Office Supplies,Binders,P696,28.03,3,84.09,2
2742,12/5/2023,CS139,Bihar,Office Supplies,Art,P312,19.84,4,79.36,2
2743,8/10/2021,CS175,Uttarakhand,Office Supplies,Binders,P979,17.04,9,153.36,2
2744,2/3/2024,CS193,Haryana,Office Supplies,Binders,P1046,7.28,6,43.68,2
2745,4/14/2020,CS109,Manipur,Office Supplies,Storage,P846,14.03,7,98.21,2
2746,11/30/2020,CS139,Arunachal Pradesh,Technology,Phones,P855,89.99,3,269.98,2
2747,3/24/2023,CS193,Tamil Nadu,Office Supplies,Appliances,P1412,24.32,2,48.63,2
2748,9/13/2023,CS236,Uttarakhand,Office Supplies,Binders,P950,1.12,3,3.37,2
2749,7/21/2023,CS190,Arunachal Pradesh,Office Supplies,Binders,P277,19.96,2,39.92,2
2750,2/12/2022,CS129,Tripura,Furniture,Furnishings,P1413,41.4,7,289.8,2
2751,4/17/2022,CS105,Andhra Pradesh,Office Supplies,Binders,P817,0.83,3,2.5,2
2752,5/11/2020,CS154,Odisha,Office Supplies,Binders,P1070,1.62,4,6.48,2
2753,5/31/2021,CS175,Karnataka,Furniture,Chairs,P708,42.69,8,341.49,2
2754,3/2/2023,CS147,Meghalaya,Office Supplies,Art,P183,2.22,5,11.12,2
2755,4/13/2020,CS135,Maharashtra,Furniture,Furnishings,P985,4.22,6,25.34,2
2756,6/20/2022,CS230,Arunachal Pradesh,Office Supplies,Paper,P1414,9.99,3,29.97,2
2757,3/19/2023,CS134,Maharashtra,Office Supplies,Binders,P210,32.78,3,98.35,2
2758,2/28/2020,CS225,Tripura,Furniture,Tables,P496,49.96,4,199.84,2
2759,11/23/2022,CS207,Karnataka,Technology,Phones,P388,358,2,716,2
2760,4/28/2023,CS157,Assam,Office Supplies,Binders,P1415,31.58,7,221.06,2
2761,5/19/2022,CS108,Karnataka,Furniture,Chairs,P143,42.62,9,383.61,2
2762,7/14/2021,CS207,Mizoram,Technology,Phones,P447,74.24,2,148.48,2
2763,11/23/2023,CS236,Manipur,Technology,Phones,P828,76.79,7,537.54,2
2764,12/18/2020,CS210,Uttarakhand,Office Supplies,Binders,P576,0.97,2,1.93,2
2765,8/8/2020,CS105,Rajasthan,Office Supplies,Art,P617,2.3,3,6.91,2
2766,6/8/2023,CS127,Maharashtra,Furniture,Furnishings,P1109,7.76,1,7.76,2
2767,9/7/2020,CS171,Jharkhand,Technology,Phones,P523,164.79,4,659.17,2
2768,10/2/2021,CS189,Andhra Pradesh,Technology,Phones,P828,76.79,4,307.17,2
2769,10/16/2020,CS158,West Bengal,Office Supplies,Binders,P117,5.91,2,11.81,2
2770,7/10/2021,CS218,Bihar,Furniture,Chairs,P1076,214.56,9,1931.04,2
2771,2/8/2023,CS105,Gujarat,Office Supplies,Paper,P372,4.98,2,9.96,2
2772,11/2/2023,CS124,Haryana,Office Supplies,Binders,P460,6.93,6,41.57,2
2773,10/12/2023,CS106,West Bengal,Office Supplies,Paper,P728,6.48,6,38.88,2
2774,4/2/2022,CS102,Rajasthan,Office Supplies,Storage,P3,90.91,3,272.74,2
2775,7/10/2023,CS183,Rajasthan,Office Supplies,Paper,P721,4.63,4,18.5,2
2776,1/16/2021,CS220,Meghalaya,Furniture,Chairs,P783,220.96,2,441.92,2
2777,10/8/2021,CS173,Uttarakhand,Furniture,Bookcases,P507,21.29,6,127.76,2
2778,7/9/2022,CS121,Bihar,Furniture,Chairs,P630,224.78,6,1348.7,2
2779,9/25/2021,CS237,Arunachal Pradesh,Furniture,Chairs,P1284,233.38,3,700.15,2
2780,7/11/2022,CS165,Uttar Pradesh,Office Supplies,Paper,P1416,26.96,3,80.88,2
2781,1/27/2023,CS204,Sikkim,Technology,Accessories,P1417,59.99,10,599.9,2
2782,4/8/2020,CS205,Tamil Nadu,Furniture,Chairs,P1418,150.98,1,150.98,2
2783,2/17/2020,CS177,Maharashtra,Office Supplies,Envelopes,P1419,15.25,9,137.25,2
2784,5/11/2021,CS208,Gujarat,Office Supplies,Fasteners,P300,2.88,4,11.52,2
2785,8/23/2020,CS215,Tamil Nadu,Furniture,Bookcases,P1094,97.74,2,195.47,2
2786,9/15/2023,CS107,Mizoram,Furniture,Bookcases,P1420,46.38,5,231.92,2
2787,2/11/2020,CS166,Haryana,Office Supplies,Labels,P316,2.09,3,6.26,2
2788,1/2/2024,CS164,Andhra Pradesh,Office Supplies,Fasteners,P1157,3.61,4,14.43,2
2789,9/20/2022,CS107,Odisha,Technology,Accessories,P1362,129.99,4,519.96,2
2790,9/21/2021,CS133,Tamil Nadu,Office Supplies,Art,P617,2.88,2,5.76,2
2791,8/30/2021,CS110,Madhya Pradesh,Office Supplies,Binders,P1421,1.67,2,3.33,2
2792,6/5/2020,CS152,Karnataka,Technology,Phones,P670,135.99,1,135.99,2
2793,7/31/2022,CS231,Madhya Pradesh,Furniture,Furnishings,P978,7.38,1,7.38,2
2794,7/19/2022,CS166,Madhya Pradesh,Office Supplies,Binders,P1422,2.03,1,2.03,2
2795,8/11/2021,CS132,Nagaland,Office Supplies,Storage,P983,34.76,1,34.76,2
2796,2/17/2022,CS151,Bihar,Technology,Accessories,P1282,166.24,5,831.2,2
2797,2/17/2022,CS170,Mizoram,Office Supplies,Paper,P1197,5.28,5,26.4,2
2798,3/15/2020,CS230,Uttarakhand,Office Supplies,Envelopes,P1419,15.25,7,106.75,2
2799,8/10/2023,CS219,Maharashtra,Office Supplies,Paper,P1423,48.91,2,97.82,2
2800,12/15/2020,CS146,Tripura,Office Supplies,Storage,P371,28.28,5,141.4,2
2801,10/26/2021,CS232,Tamil Nadu,Office Supplies,Binders,P550,0.58,5,2.88,2
2802,8/12/2022,CS169,Sikkim,Furniture,Bookcases,P1424,96.24,4,384.94,2
2803,3/14/2020,CS195,Kerala,Technology,Phones,P308,76.79,2,153.58,2
2804,8/10/2021,CS118,Telangana,Furniture,Bookcases,P1029,182.69,5,913.43,2
2805,4/7/2022,CS153,Tripura,Office Supplies,Appliances,P485,22.98,3,68.94,2
2806,9/10/2022,CS220,Madhya Pradesh,Furniture,Furnishings,P986,42.94,3,128.82,2
2807,12/16/2020,CS106,Meghalaya,Office Supplies,Binders,P879,3.5,3,10.51,2
2808,1/13/2023,CS103,Karnataka,Furniture,Furnishings,P481,6.98,3,20.94,2
2809,7/17/2020,CS160,Sikkim,Office Supplies,Binders,P521,15.01,9,135.09,2
2810,5/11/2020,CS221,Rajasthan,Technology,Accessories,P1292,19.99,14,279.86,2
2811,10/5/2022,CS232,Uttarakhand,Office Supplies,Binders,P521,15.01,6,90.06,2
2812,4/28/2022,CS212,Madhya Pradesh,Office Supplies,Binders,P638,6.3,4,25.18,2
2813,11/11/2020,CS112,Arunachal Pradesh,Office Supplies,Fasteners,P123,4.71,2,9.42,2
2814,12/31/2023,CS194,West Bengal,Office Supplies,Paper,P1425,6.48,2,12.96,2
2815,7/28/2021,CS133,Assam,Furniture,Bookcases,P1426,140.98,5,704.9,2
2816,9/6/2023,CS116,Jharkhand,Furniture,Chairs,P1108,280.79,2,561.57,2
2817,12/18/2022,CS142,Telangana,Office Supplies,Envelopes,P945,10.94,9,98.46,2
2818,2/5/2021,CS144,Madhya Pradesh,Furniture,Tables,P477,179.29,2,358.58,2
2819,2/5/2020,CS173,Jharkhand,Technology,Phones,P1427,124.79,5,623.96,2
2820,4/15/2020,CS163,Goa,Furniture,Tables,P1037,131.06,3,393.17,2
2821,4/30/2022,CS127,Chhattisgarh,Office Supplies,Envelopes,P240,83.93,2,167.86,2
2822,7/14/2021,CS105,Chhattisgarh,Office Supplies,Binders,P52,3.05,3,9.14,2
2823,5/27/2023,CS221,Chhattisgarh,Office Supplies,Binders,P576,3.86,6,23.14,2
2824,6/11/2023,CS173,Andhra Pradesh,Office Supplies,Art,P610,19.84,5,99.2,2
2825,5/9/2020,CS217,Gujarat,Furniture,Chairs,P1396,88.78,3,266.35,2
2826,4/22/2021,CS158,Arunachal Pradesh,Office Supplies,Paper,P64,5.19,2,10.37,2
2827,4/29/2023,CS204,Madhya Pradesh,Technology,Phones,P1202,9.99,3,29.97,2
2828,12/7/2020,CS180,Tamil Nadu,Technology,Accessories,P34,29.99,7,209.93,2
2829,2/16/2023,CS127,Sikkim,Furniture,Furnishings,P726,1.76,3,5.28,2
2830,1/17/2023,CS123,Rajasthan,Office Supplies,Binders,P476,3.64,3,10.92,2
2831,9/24/2022,CS122,Tripura,Office Supplies,Storage,P837,15.45,4,61.79,2
2832,11/25/2021,CS113,Karnataka,Furniture,Chairs,P242,25.98,6,155.88,2
2833,9/24/2020,CS140,Karnataka,Technology,Accessories,P1147,329.95,7,2309.65,2
2834,2/1/2022,CS119,Punjab,Furniture,Tables,P932,155.83,7,1090.78,2
2835,3/15/2021,CS233,Karnataka,Office Supplies,Paper,P1428,6.48,3,19.44,2
2836,1/31/2022,CS169,Uttarakhand,Technology,Accessories,P1254,39.95,6,239.7,2
2837,6/17/2023,CS175,Arunachal Pradesh,Office Supplies,Supplies,P1343,17.53,3,52.59,2
2838,2/27/2023,CS237,Chhattisgarh,Office Supplies,Art,P322,1.68,4,6.72,2
2839,8/12/2022,CS125,Odisha,Furniture,Tables,P93,167.5,6,1004.98,2
2840,12/23/2020,CS149,West Bengal,Office Supplies,Binders,P1429,3.19,2,6.37,2
2841,2/8/2021,CS212,Madhya Pradesh,Technology,Machines,P509,279.2,2,558.4,2
2842,1/11/2020,CS227,Himachal Pradesh,Technology,Phones,P1263,42.95,3,128.85,2
2843,11/4/2020,CS219,Goa,Office Supplies,Paper,P1403,4.2,2,8.4,2
2844,4/6/2023,CS173,Manipur,Technology,Accessories,P672,99.99,2,199.98,2
2845,5/1/2020,CS152,Tamil Nadu,Furniture,Chairs,P1079,110.98,1,110.98,2
2846,4/28/2021,CS207,West Bengal,Furniture,Tables,P72,69.38,4,277.5,2
2847,7/12/2022,CS228,Maharashtra,Office Supplies,Storage,P566,4.78,7,33.49,2
2848,1/24/2024,CS165,Uttar Pradesh,Office Supplies,Supplies,P907,7.68,3,23.04,2
2849,4/6/2023,CS146,Mizoram,Office Supplies,Binders,P877,1.36,1,1.36,2
2850,12/3/2022,CS183,Nagaland,Furniture,Furnishings,P978,2.95,5,14.76,2
2851,5/2/2020,CS136,Uttar Pradesh,Office Supplies,Paper,P1384,9.07,3,27.22,2
2852,6/7/2021,CS202,Uttarakhand,Office Supplies,Labels,P211,11.84,3,35.52,2
2853,3/10/2023,CS199,Karnataka,Office Supplies,Binders,P249,1.25,5,6.23,2
2854,11/27/2023,CS200,Chhattisgarh,Office Supplies,Paper,P1196,28.35,2,56.7,2
2855,4/6/2021,CS226,Arunachal Pradesh,Furniture,Bookcases,P1430,123.07,3,369.2,2
2856,10/17/2023,CS169,Telangana,Office Supplies,Binders,P334,3.3,1,3.3,2
2857,11/22/2023,CS107,Kerala,Office Supplies,Binders,P1431,6.38,3,19.15,2
2858,2/7/2020,CS186,Kerala,Office Supplies,Binders,P746,7.1,4,28.4,2
2859,4/26/2023,CS156,Odisha,Furniture,Furnishings,P1432,70.98,3,212.94,2
2860,1/3/2023,CS194,Andhra Pradesh,Office Supplies,Art,P274,10.68,10,106.8,2
2861,10/7/2023,CS177,Maharashtra,Office Supplies,Appliances,P883,8.62,9,77.58,2
2862,1/3/2022,CS128,Madhya Pradesh,Technology,Phones,P1433,164.99,3,494.97,2
2863,5/30/2021,CS183,Jharkhand,Office Supplies,Labels,P1434,12.53,2,25.06,2
2864,7/11/2023,CS184,Rajasthan,Office Supplies,Binders,P334,3.31,2,6.61,2
2865,6/15/2020,CS205,Assam,Office Supplies,Binders,P476,3.64,2,7.28,2
2866,8/11/2023,CS129,Uttar Pradesh,Furniture,Chairs,P1435,144.78,1,144.78,2
2867,6/28/2021,CS109,Madhya Pradesh,Office Supplies,Art,P1436,19.83,2,39.66,2
2868,3/22/2021,CS164,Telangana,Office Supplies,Appliances,P1077,56.96,2,113.92,2
2869,11/20/2023,CS212,Sikkim,Office Supplies,Binders,P714,63.98,7,447.86,2
2870,4/13/2023,CS136,Odisha,Technology,Accessories,P103,79.99,1,79.99,2
2871,1/9/2023,CS165,Karnataka,Office Supplies,Art,P546,2.2,1,2.2,2
2872,7/19/2021,CS136,Tripura,Furniture,Tables,P297,124.49,5,622.45,2
2873,1/24/2023,CS114,Punjab,Office Supplies,Storage,P1126,21.98,1,21.98,2
2874,10/22/2020,CS162,Telangana,Technology,Phones,P856,153.99,2,307.98,2
2875,4/30/2021,CS143,Jharkhand,Furniture,Tables,P437,42.53,9,382.81,2
2876,12/21/2021,CS220,Bihar,Office Supplies,Storage,P917,20.98,2,41.96,2
2877,2/16/2023,CS118,Madhya Pradesh,Office Supplies,Binders,P1392,608.79,2,1217.57,2
2878,12/12/2022,CS203,Kerala,Furniture,Furnishings,P1437,15.68,3,47.04,2
2879,1/23/2021,CS145,Uttarakhand,Furniture,Furnishings,P896,3.08,2,6.16,2
2880,12/25/2023,CS148,West Bengal,Technology,Phones,P157,195.99,5,979.95,2
2881,3/20/2023,CS177,Himachal Pradesh,Office Supplies,Paper,P1438,47.9,3,143.7,2
2882,1/21/2021,CS146,Haryana,Office Supplies,Fasteners,P649,3.55,3,10.65,2
2883,10/26/2020,CS187,Karnataka,Technology,Accessories,P1154,61.95,4,247.8,2
2884,1/18/2024,CS153,Telangana,Office Supplies,Labels,P350,2.31,2,4.61,2
2885,11/3/2020,CS142,Nagaland,Furniture,Bookcases,P1424,137.48,5,687.4,2
2886,10/31/2021,CS217,Gujarat,Furniture,Furnishings,P1002,3.34,3,10.02,2
2887,9/20/2020,CS232,West Bengal,Office Supplies,Paper,P1087,48.04,3,144.12,2
2888,7/25/2020,CS163,Goa,Office Supplies,Labels,P86,3.75,1,3.75,2
2889,6/15/2021,CS172,Kerala,Office Supplies,Labels,P1102,10.35,4,41.4,2
2890,7/1/2023,CS201,Goa,Office Supplies,Art,P235,9.93,3,29.79,2
2891,10/30/2021,CS148,Gujarat,Technology,Phones,P309,109.59,4,438.37,2
2892,7/20/2022,CS188,Karnataka,Technology,Phones,P1049,19.99,7,139.94,2
2893,10/4/2021,CS237,Meghalaya,Office Supplies,Appliances,P811,33.37,4,133.47,2
2894,8/14/2023,CS195,Bihar,Office Supplies,Binders,P1439,12.95,5,64.75,2
2895,5/10/2020,CS211,Kerala,Furniture,Furnishings,P193,15.38,3,46.15,2
2896,10/4/2022,CS182,Telangana,Office Supplies,Art,P144,5.98,2,11.96,2
2897,8/28/2023,CS126,Chhattisgarh,Technology,Phones,P36,69,2,138,2
2898,2/8/2020,CS124,Madhya Pradesh,Office Supplies,Art,P1028,10.16,5,50.8,2
2899,11/29/2022,CS168,Punjab,Office Supplies,Binders,P25,1.88,3,5.64,2
2900,6/20/2020,CS133,Punjab,Office Supplies,Binders,P246,2.84,4,11.36,2
2901,10/30/2023,CS143,Bihar,Office Supplies,Storage,P924,140.95,3,422.86,2
2902,10/19/2020,CS227,Arunachal Pradesh,Furniture,Furnishings,P59,10.52,3,31.56,2
2903,11/5/2021,CS234,Tamil Nadu,Office Supplies,Art,P1440,9.24,7,64.68,2
2904,3/2/2020,CS226,Mizoram,Office Supplies,Storage,P900,161.55,2,323.1,2
2905,2/5/2021,CS110,Odisha,Furniture,Furnishings,P631,14.89,7,104.23,2
2906,1/22/2024,CS236,Bihar,Office Supplies,Storage,P1441,23.42,3,70.26,2
2907,9/24/2022,CS104,Karnataka,Office Supplies,Art,P1442,2.3,1,2.3,2
2908,12/27/2021,CS112,Goa,Technology,Phones,P1443,375.99,5,1879.96,2
2909,9/4/2020,CS130,Haryana,Office Supplies,Paper,P142,39.13,8,313.02,2
2910,1/16/2023,CS174,Haryana,Office Supplies,Labels,P349,2.52,2,5.04,2
2911,12/10/2022,CS166,Uttarakhand,Technology,Phones,P1444,129.95,4,519.79,2
2912,7/4/2023,CS132,Uttar Pradesh,Technology,Accessories,P411,10.39,3,31.18,2
2913,10/1/2020,CS196,Tamil Nadu,Office Supplies,Paper,P1445,5.19,2,10.37,2
2914,3/6/2022,CS116,Sikkim,Office Supplies,Binders,P363,1.36,2,2.72,2
2915,5/28/2023,CS151,Meghalaya,Furniture,Furnishings,P1446,84.78,3,254.35,2
2916,10/24/2022,CS200,Uttar Pradesh,Office Supplies,Binders,P951,1.25,3,3.76,2
2917,4/22/2020,CS140,Arunachal Pradesh,Office Supplies,Paper,P1018,3.42,3,10.27,2
2918,5/15/2023,CS105,Haryana,Office Supplies,Storage,P927,6.38,7,44.69,2
2919,10/24/2023,CS196,Sikkim,Furniture,Bookcases,P1447,100.49,3,301.47,2
2920,2/3/2021,CS154,Nagaland,Office Supplies,Binders,P1448,5.8,9,52.2,2
2921,6/3/2022,CS118,Arunachal Pradesh,Technology,Accessories,P402,15.04,2,30.08,2
2922,9/8/2022,CS207,Maharashtra,Office Supplies,Paper,P685,5.18,7,36.29,2
2923,12/19/2021,CS154,Tamil Nadu,Office Supplies,Art,P1449,3.42,3,10.27,2
2924,1/24/2021,CS159,Maharashtra,Technology,Accessories,P1152,63.2,4,252.8,2
2925,11/28/2023,CS151,Nagaland,Furniture,Chairs,P669,181.34,3,544.01,2
2926,4/25/2022,CS177,Arunachal Pradesh,Office Supplies,Paper,P1450,19.98,3,59.94,2
2927,5/24/2021,CS184,Himachal Pradesh,Office Supplies,Paper,P1036,5.98,4,23.92,2
2928,4/27/2022,CS199,Tamil Nadu,Office Supplies,Paper,P1187,4.28,1,4.28,2
2929,7/20/2021,CS117,Karnataka,Furniture,Bookcases,P1451,97.73,6,586.4,2
2930,11/23/2020,CS172,Gujarat,Office Supplies,Storage,P162,80.98,1,80.98,2
2931,1/12/2024,CS223,Haryana,Office Supplies,Binders,P584,6.42,2,12.83,2
2932,4/11/2021,CS231,Telangana,Furniture,Chairs,P161,199.49,3,598.46,2
2933,11/3/2022,CS226,Nagaland,Furniture,Furnishings,P961,25.98,1,25.98,2
2934,8/9/2022,CS233,Telangana,Office Supplies,Art,P1452,5.84,3,17.52,2
2935,10/30/2020,CS225,Uttarakhand,Office Supplies,Art,P615,2.98,12,35.76,2
2936,8/4/2022,CS202,Tamil Nadu,Office Supplies,Supplies,P489,1.75,2,3.49,2
2937,9/29/2022,CS203,Chhattisgarh,Technology,Accessories,P1207,5.43,4,21.73,2
2938,2/26/2023,CS218,Himachal Pradesh,Office Supplies,Storage,P333,110.51,6,663.07,2
2939,12/28/2022,CS222,Gujarat,Office Supplies,Binders,P399,49.8,2,99.59,2
2940,1/13/2023,CS141,Himachal Pradesh,Office Supplies,Paper,P1030,24.79,2,49.57,2
2941,3/25/2023,CS129,Arunachal Pradesh,Office Supplies,Binders,P595,8.35,6,50.11,2
2942,8/1/2021,CS106,Chhattisgarh,Office Supplies,Art,P147,4.13,4,16.52,2
2943,7/26/2022,CS162,Bihar,Office Supplies,Supplies,P1453,7.92,4,31.68,2
2944,4/14/2020,CS121,West Bengal,Office Supplies,Paper,P1454,5.19,2,10.37,2
2945,9/13/2022,CS112,Kerala,Office Supplies,Fasteners,P79,1.5,8,12.03,2
2946,9/16/2022,CS138,Jharkhand,Office Supplies,Appliances,P367,2.89,2,5.77,2
2947,11/27/2023,CS206,Uttarakhand,Office Supplies,Appliances,P1179,180.98,3,542.94,2
2948,10/3/2022,CS225,Arunachal Pradesh,Office Supplies,Labels,P1455,2.88,3,8.64,2
2949,1/31/2021,CS232,Kerala,Office Supplies,Paper,P427,38.76,5,193.8,2
2950,3/17/2022,CS203,Jharkhand,Office Supplies,Paper,P1352,4.28,5,21.4,2
2951,7/30/2021,CS170,Kerala,Office Supplies,Paper,P1456,48.94,2,97.88,2
2952,6/29/2022,CS167,Kerala,Technology,Accessories,P974,27.99,9,251.91,2
2953,1/8/2023,CS104,Himachal Pradesh,Office Supplies,Appliances,P883,8.62,3,25.86,2
2954,2/2/2024,CS155,Madhya Pradesh,Office Supplies,Storage,P169,142.78,7,999.43,2
2955,11/21/2020,CS150,Chhattisgarh,Office Supplies,Storage,P243,51.72,14,724.08,2
2956,9/26/2022,CS106,Himachal Pradesh,Furniture,Tables,P990,183.76,5,918.79,2
2957,9/20/2020,CS144,Goa,Office Supplies,Binders,P363,0.91,3,2.72,2
2958,7/7/2021,CS148,Nagaland,Furniture,Tables,P445,142.18,2,284.36,2
2959,12/27/2021,CS152,Madhya Pradesh,Technology,Accessories,P18,13,2,26,2
2960,1/2/2024,CS167,Chhattisgarh,Technology,Machines,P1215,440,7,3080,2
2961,8/3/2021,CS160,Rajasthan,Technology,Accessories,P1292,19.99,4,79.96,2
2962,3/27/2020,CS126,Telangana,Technology,Phones,P1255,195.99,3,587.97,2
2963,11/16/2023,CS233,Manipur,Furniture,Furnishings,P21,4.97,3,14.91,2
2964,1/13/2023,CS128,Sikkim,Office Supplies,Art,P615,2.38,3,7.15,2
2965,9/10/2020,CS103,Kerala,Technology,Phones,P1457,8.99,3,26.98,2
2966,10/11/2020,CS150,Tamil Nadu,Office Supplies,Labels,P1455,2.3,3,6.91,2
2967,12/1/2020,CS197,Manipur,Office Supplies,Storage,P987,145.17,3,435.5,2
2968,8/16/2020,CS207,Maharashtra,Furniture,Chairs,P909,40.78,1,40.78,2
2969,7/27/2021,CS106,Uttarakhand,Office Supplies,Appliances,P245,26.49,4,105.96,2
2970,9/14/2022,CS163,Punjab,Furniture,Furnishings,P1056,10.05,2,20.1,2
2971,6/16/2020,CS150,Odisha,Office Supplies,Binders,P1136,3.8,1,3.8,2
2972,4/14/2023,CS216,Bihar,Furniture,Furnishings,P1458,1.58,5,7.88,2
2973,1/24/2022,CS115,Karnataka,Office Supplies,Storage,P900,161.55,3,484.65,2
2974,2/27/2022,CS158,Mizoram,Office Supplies,Supplies,P1459,10.98,3,32.94,2
2975,5/10/2022,CS184,Manipur,Office Supplies,Paper,P1310,22.84,5,114.2,2
2976,8/14/2023,CS163,West Bengal,Office Supplies,Labels,P1460,3.08,1,3.08,2
2977,4/30/2023,CS134,Manipur,Office Supplies,Binders,P406,5.1,1,5.1,2
2978,10/18/2021,CS179,Meghalaya,Technology,Copiers,P560,559.99,5,2799.96,2
2979,10/14/2020,CS187,Uttarakhand,Office Supplies,Storage,P169,178.47,5,892.35,2
2980,11/21/2022,CS215,Arunachal Pradesh,Furniture,Bookcases,P1213,153.84,2,307.67,2
